ERR1456828.4700	-	Bacteria	domain	0.97	"Proteobacteria"	phylum	0.68	Alphaproteobacteria	class	0.59	Rhodobacterales	order	0.12	Rhodobacteraceae	family	0.12	Nesiotobacter	genus	0.02
ERR1456828.4800	-	Bacteria	domain	0.97	"Actinobacteria"	phylum	0.93	Actinobacteria	class	0.93	Actinomycetales	order	0.93	Intrasporangiaceae	family	0.82	Humibacillus	genus	0.39
ERR1456828.4900	-	Archaea	domain	0.27	"Crenarchaeota"	phylum	0.23	Thermoprotei	class	0.23	Thermoproteales	order	0.2	Thermoproteaceae	family	0.2	Caldivirga	genus	0.18
ERR1456828.5000	-	Bacteria	domain	0.99	Firmicutes	phylum	0.77	Bacilli	class	0.64	Bacillales	order	0.62	Paenibacillaceae 1	family	0.39	Saccharibacillus	genus	0.39
ERR1456828.5100	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.96	Actinobacteria	class	0.96	Actinomycetales	order	0.93	Intrasporangiaceae	family	0.3	Marihabitans	genus	0.19
ERR1456828.5200	-	Bacteria	domain	0.96	"Acidobacteria"	phylum	0.3	Acidobacteria_Gp3	class	0.28	Candidatus Solibacter	order	0.27	Candidatus Solibacter	family	0.27	Candidatus Solibacter	genus	0.27
ERR1456828.5300	-	Bacteria	domain	0.96	Firmicutes	phylum	0.74	Bacilli	class	0.52	Bacillales	order	0.51	Paenibacillaceae 1	family	0.44	Saccharibacillus	genus	0.44
ERR1456828.5400	-	Bacteria	domain	0.93	"Thermodesulfobacteria"	phylum	0.13	Thermodesulfobacteria	class	0.13	Thermodesulfobacteriales	order	0.13	Thermodesulfobacteriaceae	family	0.13	Thermosulfurimonas	genus	0.07
ERR1456828.5500	-	Bacteria	domain	0.87	"Actinobacteria"	phylum	0.6	Actinobacteria	class	0.6	Acidimicrobiales	order	0.41	"Acidimicrobineae"_incertae_sedis	family	0.15	Aciditerrimonas	genus	0.15
ERR1456828.5600	-	Archaea	domain	1.0	"Thaumarchaeota"	phylum	0.98	Nitrososphaerales	class	0.98	Nitrososphaerales	order	0.98	Nitrososphaeraceae	family	0.98	Nitrososphaera	genus	0.98
ERR1456828.5700	-	Bacteria	domain	0.95	"Actinobacteria"	phylum	0.62	Actinobacteria	class	0.62	Actinomycetales	order	0.49	Pseudonocardiaceae	family	0.18	Sciscionella	genus	0.15
ERR1456828.5800	-	Bacteria	domain	0.97	Firmicutes	phylum	0.76	Bacilli	class	0.66	Bacillales	order	0.64	Bacillaceae 1	family	0.29	Saccharococcus	genus	0.14
ERR1456828.5900	-	Bacteria	domain	0.96	Firmicutes	phylum	0.8	Bacilli	class	0.36	Bacillales	order	0.31	Planococcaceae	family	0.2	Filibacter	genus	0.08
ERR1456828.6000	-	Bacteria	domain	0.95	Firmicutes	phylum	0.71	Bacilli	class	0.7	Bacillales	order	0.64	Bacillaceae 2	family	0.53	Salirhabdus	genus	0.22
ERR1456828.6100	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.83	Actinobacteria	class	0.83	Actinomycetales	order	0.79	Micromonosporaceae	family	0.28	Catelliglobosispora	genus	0.08
ERR1456828.6200	-	Bacteria	domain	0.91	"Proteobacteria"	phylum	0.23	Gammaproteobacteria	class	0.06	Chromatiales	order	0.05	Chromatiaceae	family	0.05	Thermochromatium	genus	0.05
ERR1456828.6300	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Alphaproteobacteria	class	1.0	Rhizobiales	order	1.0	Xanthobacteraceae	family	0.35	Pseudolabrys	genus	0.25
ERR1456828.6400	-	Bacteria	domain	0.93	Firmicutes	phylum	0.62	Bacilli	class	0.29	Bacillales	order	0.29	Paenibacillaceae 2	family	0.13	Oxalophagus	genus	0.12
ERR1456828.6500	-	Bacteria	domain	0.99	Firmicutes	phylum	0.56	Bacilli	class	0.32	Bacillales	order	0.32	Paenibacillaceae 1	family	0.04	Ammoniibacillus	genus	0.04
ERR1456828.6600	-	Bacteria	domain	0.95	"Acidobacteria"	phylum	0.48	Acidobacteria_Gp1	class	0.48	Candidatus Koribacter	order	0.44	Candidatus Koribacter	family	0.44	Candidatus Koribacter	genus	0.44
ERR1456828.6700	-	Bacteria	domain	0.94	"Bacteroidetes"	phylum	0.7	Sphingobacteriia	class	0.42	"Sphingobacteriales"	order	0.42	Chitinophagaceae	family	0.38	Filimonas	genus	0.22
ERR1456828.6800	-	Archaea	domain	1.0	"Thaumarchaeota"	phylum	0.98	Nitrososphaerales	class	0.98	Nitrososphaerales	order	0.98	Nitrososphaeraceae	family	0.98	Nitrososphaera	genus	0.98
ERR1456828.6900	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.77	Alphaproteobacteria	class	0.6	Rhodospirillales	order	0.56	Acetobacteraceae	family	0.24	Rhodopila	genus	0.07
ERR1456828.7000	-	Bacteria	domain	0.98	Nitrospirae	phylum	0.23	"Nitrospira"	class	0.23	"Nitrospirales"	order	0.23	"Nitrospiraceae"	family	0.23	Nitrospira	genus	0.23
ERR1456828.7100	-	Archaea	domain	0.4	"Crenarchaeota"	phylum	0.38	Thermoprotei	class	0.38	Thermoproteales	order	0.34	Thermoproteaceae	family	0.34	Thermoproteus	genus	0.3
ERR1456828.7200	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.9	Actinobacteria	class	0.9	Actinomycetales	order	0.85	Beutenbergiaceae	family	0.15	Miniimonas	genus	0.09
ERR1456828.7300	-	Bacteria	domain	0.91	"Proteobacteria"	phylum	0.69	Betaproteobacteria	class	0.61	Rhodocyclales	order	0.12	Rhodocyclaceae	family	0.12	Sulfuritalea	genus	0.03
ERR1456828.7400	-	Bacteria	domain	0.8	Cloacimonetes	phylum	0.08	Candidatus Cloacamonas	class	0.08	Candidatus Cloacamonas	order	0.08	Candidatus Cloacamonas	family	0.08	Candidatus Cloacamonas	genus	0.08
ERR1456828.7500	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.93	Alphaproteobacteria	class	0.92	Rhizobiales	order	0.9	Xanthobacteraceae	family	0.27	Pseudolabrys	genus	0.27
ERR1456828.7600	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.31	Actinobacteria	class	0.31	Gaiellales	order	0.22	Gaiellaceae	family	0.22	Gaiella	genus	0.22
ERR1456828.7700	-	Bacteria	domain	1.0	"Armatimonadetes"	phylum	0.69	Fimbriimonadia	class	0.69	Fimbriimonadales	order	0.69	Fimbriimonadaceae	family	0.69	Fimbriimonas	genus	0.69
ERR1456828.7800	-	Bacteria	domain	0.87	"Synergistetes"	phylum	0.05	Synergistia	class	0.05	Synergistales	order	0.05	Synergistaceae	family	0.05	Aminivibrio	genus	0.04
ERR1456828.7900	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.97	Actinobacteria	class	0.97	Actinomycetales	order	0.97	Mycobacteriaceae	family	0.18	Hoyosella	genus	0.16
ERR1456828.8000	-	Bacteria	domain	0.88	"Synergistetes"	phylum	0.14	Synergistia	class	0.14	Synergistales	order	0.14	Synergistaceae	family	0.14	Aminivibrio	genus	0.03
ERR1456828.8100	-	Bacteria	domain	0.96	"Proteobacteria"	phylum	0.27	Deltaproteobacteria	class	0.16	Myxococcales	order	0.14	Sandaracinaceae	family	0.08	Sandaracinus	genus	0.08
ERR1456828.8200	-	Bacteria	domain	0.97	"Actinobacteria"	phylum	0.56	Actinobacteria	class	0.52	Gaiellales	order	0.47	Gaiellaceae	family	0.47	Gaiella	genus	0.47
ERR1456828.8300	-	Bacteria	domain	0.97	"Actinobacteria"	phylum	0.87	Actinobacteria	class	0.87	Actinomycetales	order	0.85	Pseudonocardiaceae	family	0.29	Goodfellowiella	genus	0.04
ERR1456828.8400	-	Bacteria	domain	0.97	"Planctomycetes"	phylum	0.21	Planctomycetia	class	0.21	Planctomycetales	order	0.21	Planctomycetaceae	family	0.21	Pirellula	genus	0.14
ERR1456828.8500	-	Bacteria	domain	0.95	"Proteobacteria"	phylum	0.74	Alphaproteobacteria	class	0.59	Sphingomonadales	order	0.08	Sphingomonadaceae	family	0.07	Parasphingopyxis	genus	0.06
ERR1456828.8600	-	Bacteria	domain	0.96	Firmicutes	phylum	0.65	Bacilli	class	0.29	Bacillales	order	0.25	Planococcaceae	family	0.16	Chungangia	genus	0.07
ERR1456828.8700	-	Archaea	domain	0.26	"Crenarchaeota"	phylum	0.23	Thermoprotei	class	0.23	Thermoproteales	order	0.19	Thermoproteaceae	family	0.19	Thermoproteus	genus	0.04
ERR1456828.8800	-	Bacteria	domain	0.84	"Proteobacteria"	phylum	0.41	Deltaproteobacteria	class	0.26	Myxococcales	order	0.2	Nannocystaceae	family	0.14	Enhygromyxa	genus	0.08
ERR1456828.8900	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.72	Actinobacteria	class	0.72	Actinomycetales	order	0.7	Micromonosporaceae	family	0.4	Hamadaea	genus	0.12
ERR1456828.9000	-	Bacteria	domain	0.99	"Acidobacteria"	phylum	0.49	Acidobacteria_Gp1	class	0.46	Candidatus Koribacter	order	0.25	Candidatus Koribacter	family	0.25	Candidatus Koribacter	genus	0.25
ERR1456828.9100	-	Bacteria	domain	0.9	"Proteobacteria"	phylum	0.39	Alphaproteobacteria	class	0.29	Rhodobacterales	order	0.15	Rhodobacteraceae	family	0.15	Seohaeicola	genus	0.05
ERR1456828.9200	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.78	Actinobacteria	class	0.74	Solirubrobacterales	order	0.72	Conexibacteraceae	family	0.57	Conexibacter	genus	0.57
ERR1456828.9300	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.8	Alphaproteobacteria	class	0.71	Sphingomonadales	order	0.4	Sphingomonadaceae	family	0.39	Hephaestia	genus	0.14
ERR1456828.9400	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.97	Betaproteobacteria	class	0.97	Burkholderiales	order	0.64	Oxalobacteraceae	family	0.62	Rugamonas	genus	0.38
ERR1456828.9500	-	Bacteria	domain	0.98	"Acidobacteria"	phylum	0.58	Acidobacteria_Gp1	class	0.56	Candidatus Koribacter	order	0.47	Candidatus Koribacter	family	0.47	Candidatus Koribacter	genus	0.47
ERR1456828.9600	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.83	Alphaproteobacteria	class	0.71	Sphingomonadales	order	0.36	Sphingomonadaceae	family	0.35	Rhizorhabdus	genus	0.22
ERR1456828.9700	-	Bacteria	domain	0.78	Firmicutes	phylum	0.35	Bacilli	class	0.16	Bacillales	order	0.16	Bacillales_Incertae Sedis X	family	0.04	Thermicanus	genus	0.04
ERR1456828.9800	-	Bacteria	domain	0.94	Firmicutes	phylum	0.71	Clostridia	class	0.69	Clostridiales	order	0.67	Clostridiaceae 1	family	0.47	Anaerobacter	genus	0.18
ERR1456828.9900	-	Bacteria	domain	0.97	"Actinobacteria"	phylum	0.94	Actinobacteria	class	0.94	Actinomycetales	order	0.92	Pseudonocardiaceae	family	0.24	Longimycelium	genus	0.15
ERR1456828.10000	-	Bacteria	domain	0.94	"Bacteroidetes"	phylum	0.12	Cytophagia	class	0.1	Cytophagales	order	0.1	Mooreiaceae	family	0.07	Mooreia	genus	0.07
ERR1456828.10100	-	Bacteria	domain	0.99	"Verrucomicrobia"	phylum	0.08	Opitutae	class	0.06	Puniceicoccales	order	0.06	Puniceicoccaceae	family	0.06	Puniceicoccus	genus	0.05
ERR1456828.10200	-	Bacteria	domain	0.91	"Chloroflexi"	phylum	0.46	Caldilineae	class	0.14	Caldilineales	order	0.14	Caldilineaceae	family	0.14	Litorilinea	genus	0.13
ERR1456828.10300	-	Bacteria	domain	0.82	"Actinobacteria"	phylum	0.71	Actinobacteria	class	0.51	Solirubrobacterales	order	0.44	Conexibacteraceae	family	0.3	Conexibacter	genus	0.3
ERR1456828.10400	-	Bacteria	domain	0.94	Firmicutes	phylum	0.54	Negativicutes	class	0.26	Selenomonadales	order	0.26	Veillonellaceae	family	0.26	Anaeroglobus	genus	0.13
ERR1456828.10500	-	Bacteria	domain	0.99	Firmicutes	phylum	0.76	Bacilli	class	0.73	Bacillales	order	0.72	Bacillaceae 1	family	0.48	Falsibacillus	genus	0.31
ERR1456828.10600	-	Bacteria	domain	0.89	"Actinobacteria"	phylum	0.88	Actinobacteria	class	0.88	Actinomycetales	order	0.88	Microbacteriaceae	family	0.75	Compostimonas	genus	0.44
ERR1456828.10700	-	Bacteria	domain	1.0	Firmicutes	phylum	0.97	Clostridia	class	0.96	Clostridiales	order	0.95	Ruminococcaceae	family	0.89	Anaerotruncus	genus	0.6
ERR1456828.10800	-	Bacteria	domain	0.99	"Chloroflexi"	phylum	0.1	Ardenticatenia	class	0.08	Ardenticatenales	order	0.08	Ardenticatenaceae	family	0.08	Ardenticatena	genus	0.08
ERR1456828.10900	-	Bacteria	domain	0.98	"Acidobacteria"	phylum	0.59	Acidobacteria_Gp6	class	0.57	Gp6	order	0.57	Gp6	family	0.57	Gp6	genus	0.57
ERR1456828.11000	-	Bacteria	domain	0.94	Firmicutes	phylum	0.27	Erysipelotrichia	class	0.19	Erysipelotrichales	order	0.19	Erysipelotrichaceae	family	0.19	Catenisphaera	genus	0.1
ERR1456828.11100	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.85	Actinobacteria	class	0.85	Acidimicrobiales	order	0.73	Iamiaceae	family	0.71	Aquihabitans	genus	0.71
ERR1456828.11200	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.86	Acidobacteria_Gp3	class	0.86	Gp3	order	0.46	Gp3	family	0.46	Gp3	genus	0.46
ERR1456828.11300	-	Bacteria	domain	0.67	"Gemmatimonadetes"	phylum	0.23	Gemmatimonadetes	class	0.23	Gemmatimonadales	order	0.23	Gemmatimonadaceae	family	0.23	Gemmatimonas	genus	0.23
ERR1456828.11400	-	Bacteria	domain	0.98	"Proteobacteria"	phylum	0.68	Alphaproteobacteria	class	0.6	Rhodospirillales	order	0.51	Acetobacteraceae	family	0.33	Acidicaldus	genus	0.24
ERR1456828.11500	-	Bacteria	domain	0.64	"Proteobacteria"	phylum	0.34	Betaproteobacteria	class	0.18	Chitinivorax	order	0.07	Chitinivorax	family	0.07	Chitinivorax	genus	0.07
ERR1456828.11600	-	Bacteria	domain	0.89	"Actinobacteria"	phylum	0.16	Actinobacteria	class	0.13	Gaiellales	order	0.09	Gaiellaceae	family	0.09	Gaiella	genus	0.09
ERR1456828.11700	-	Bacteria	domain	0.97	"Proteobacteria"	phylum	0.7	Alphaproteobacteria	class	0.58	Rhizobiales	order	0.31	Brucellaceae	family	0.07	Daeguia	genus	0.03
ERR1456828.11800	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	1.0	Acidobacteria_Gp1	class	1.0	Candidatus Koribacter	order	1.0	Candidatus Koribacter	family	1.0	Candidatus Koribacter	genus	1.0
ERR1456828.11900	-	Bacteria	domain	0.97	"Acidobacteria"	phylum	0.73	Acidobacteria_Gp1	class	0.73	Telmatobacter	order	0.35	Telmatobacter	family	0.35	Telmatobacter	genus	0.35
ERR1456828.12000	-	Bacteria	domain	0.95	"Actinobacteria"	phylum	0.91	Actinobacteria	class	0.9	Actinomycetales	order	0.9	Pseudonocardiaceae	family	0.31	Yuhushiella	genus	0.15
ERR1456828.12100	-	Bacteria	domain	0.99	"Planctomycetes"	phylum	0.3	Planctomycetia	class	0.3	Planctomycetales	order	0.29	Planctomycetaceae	family	0.29	Telmatocola	genus	0.09
ERR1456828.12200	-	Bacteria	domain	0.95	"Aquificae"	phylum	0.06	Aquificae	class	0.06	Aquificales	order	0.05	Hydrogenothermaceae	family	0.05	Venenivibrio	genus	0.05
ERR1456828.12300	-	Bacteria	domain	1.0	Firmicutes	phylum	0.63	Clostridia	class	0.33	Natranaerobiales	order	0.09	Natranaerobiaceae	family	0.09	Dethiobacter	genus	0.09
ERR1456828.12400	-	Bacteria	domain	0.82	"Aquificae"	phylum	0.04	Aquificae	class	0.04	Aquificales	order	0.04	Hydrogenothermaceae	family	0.04	Hydrogenothermus	genus	0.04
ERR1456828.12500	-	Bacteria	domain	0.94	"Proteobacteria"	phylum	0.34	Gammaproteobacteria	class	0.12	Chromatiales	order	0.06	Halothiobacillaceae	family	0.06	Thiofaba	genus	0.06
ERR1456828.12600	-	Bacteria	domain	0.96	"Gemmatimonadetes"	phylum	0.2	Gemmatimonadetes	class	0.2	Gemmatimonadales	order	0.2	Gemmatimonadaceae	family	0.2	Gemmatimonas	genus	0.2
ERR1456828.12700	-	Bacteria	domain	1.0	Firmicutes	phylum	0.89	Bacilli	class	0.86	Bacillales	order	0.82	Planococcaceae	family	0.76	Chungangia	genus	0.4
ERR1456828.12800	-	Bacteria	domain	0.91	Firmicutes	phylum	0.26	Clostridia	class	0.2	Thermoanaerobacterales	order	0.12	Thermoanaerobacteraceae	family	0.1	Gelria	genus	0.07
ERR1456828.12900	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.84	Betaproteobacteria	class	0.79	Burkholderiales	order	0.41	Oxalobacteraceae	family	0.29	Rugamonas	genus	0.22
ERR1456828.13000	-	Bacteria	domain	0.99	Firmicutes	phylum	0.84	Bacilli	class	0.53	Bacillales	order	0.47	Planococcaceae	family	0.13	Psychrobacillus	genus	0.08
ERR1456828.13100	-	Bacteria	domain	0.97	"Proteobacteria"	phylum	0.94	Alphaproteobacteria	class	0.93	Rhizobiales	order	0.86	Beijerinckiaceae	family	0.31	Methyloferula	genus	0.21
ERR1456828.13200	-	Bacteria	domain	0.84	candidate division WPS-2	phylum	0.24	WPS-2_genera_incertae_sedis	class	0.24	WPS-2_genera_incertae_sedis	order	0.24	WPS-2_genera_incertae_sedis	family	0.24	WPS-2_genera_incertae_sedis	genus	0.24
ERR1456828.13300	-	Bacteria	domain	0.96	"Chloroflexi"	phylum	0.2	Caldilineae	class	0.14	Caldilineales	order	0.14	Caldilineaceae	family	0.14	Litorilinea	genus	0.14
ERR1456828.13400	-	Bacteria	domain	0.99	"Aquificae"	phylum	0.14	Aquificae	class	0.14	Desulfurobacteriales	order	0.14	Desulfurobacteriaceae	family	0.14	Balnearium	genus	0.09
ERR1456828.13500	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.99	Alphaproteobacteria	class	0.96	Rhodospirillales	order	0.92	Acetobacteraceae	family	0.87	Acidisoma	genus	0.27
